Category,id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,price_change_percentage_1h_in_currency,roi/times,roi/currency,roi/percentage
AMM,timechain-swap-token,tcs,Timechain Swap,https://assets.coingecko.com/coins/images/18677/large/0xFbfAE0DD49882e503982f8eb4b8B1e464ecA0b91.png?1632963590,0.01406691,0,,281880,19.92,0.01480093,0.01374161,-0.0007337119002,-4.9573,0,0,0,20000000,20000000,4.37,-99.67747,2021-10-07T16:05:14.403Z,0.00930026,51.59744,2022-11-28T02:21:00.956Z,,2023-03-09T12:18:12.839Z,0.1126552111,,,
AMM,minswap,min,Minswap,https://assets.coingecko.com/coins/images/27823/large/download_%2811%29.png?1665987953,0.02721575,0,,,703367,0.03096824,0.02643377,-0.003412335017,-11.1412,0,0,0,5000000000,,0.03268823,-17.07147,2023-02-21T08:31:13.912Z,0.01212175,123.62995,2022-10-21T12:45:19.352Z,,2023-03-09T12:17:50.612Z,-6.661660321,,,
AMM,fuzz-finance,fuzz,Fuzz Finance,https://assets.coingecko.com/coins/images/18395/large/Fuzz-200x200.png?1678328266,0.00047732,0,,477320,73.97,0.0004961,0.00045897,-0.00001271642399,-2.59499,0,0,0,74412819,1000000000,0.051933,-99.08033,2021-11-25T16:08:33.790Z,0.0001851,158.0277,2022-07-03T09:04:09.275Z,,2023-03-09T12:15:20.687Z,2.554310971,,,
AMM,anyswap,any,Anyswap,https://assets.coingecko.com/coins/images/12242/large/anyswap.jpg?1598443880,9.29,0,,925946960,107824,9.61,9.12,-0.3025920546,-3.15459,0,0,0,99723973,99723973,33.66,-72.41021,2022-01-14T13:32:12.648Z,0.116838,7848.22717,2021-01-22T07:57:20.869Z,,2023-03-09T12:18:12.478Z,0.9999746328,,,
Analytics,the-graph,grt,The Graph,https://assets.coingecko.com/coins/images/13397/large/Graph_Token.png?1608145566,0.124165,1096855563,43,1241525573,74141859,0.132111,0.122113,-0.007906988372,-5.98688,-70265286.16,-6.0204,8834739996,10000000000,,2.84,-95.6096,2021-02-12T07:28:45.775Z,0.052051,139.67549,2022-11-22T10:05:03.503Z,,2023-03-09T12:15:33.824Z,0.1279878377,,,
Analytics,covalent,cqt,Covalent,https://assets.coingecko.com/coins/images/14168/large/covalent-cqt.png?1624545218,0.155918,80577893,319,155669964,757816,0.166205,0.152903,-0.008201470732,-4.99727,-4094149.244,-4.8353,517620038.1,1000000000,1000000000,2.08,-92.53,2021-08-14T05:30:40.858Z,0.051932,198.68299,2022-08-01T23:38:54.301Z,,2023-03-09T12:15:41.875Z,0.7423323834,,,
Analytics,dextools,dext,DexTools,https://assets.coingecko.com/coins/images/11603/large/dext.png?1605790188,0.257954,26207367,654,36959699,709152,0.268046,0.251258,0.00560976,2.22305,580705,2.26602,101789260.7,143551255,143551255,0.940315,-72.71691,2021-03-09T10:39:27.180Z,0.00001117,2297357.444,2020-06-19T22:59:18.232Z,,2023-03-09T12:15:57.658Z,0.5302537223,,,
Analytics,parsiq,prq,PARSIQ,https://assets.coingecko.com/coins/images/11973/large/DsNgK0O.png?1596590280,0.127538,22676800,711,39562695,1370151,0.134497,0.1264,-0.003527712105,-2.69156,-638728.6758,-2.7395,177835031.8,310256872,310256872,2.62,-95.11052,2021-04-12T04:14:28.577Z,0.0018575,6785.34864,2020-10-07T14:05:09.866Z,,2023-03-09T12:15:57.613Z,0.51291619,,,
Analytics,viberate,vib,Viberate,https://assets.coingecko.com/coins/images/983/large/Viberate.png?1547034873,0.09732,17776085,793,,3320896,0.100207,0.094572,0.00030451,0.31388,66430,0.37511,182563873.8,200000000,,0.732219,-86.70339,2018-01-09T00:00:00.000Z,0.00604827,1509.72147,2020-03-13T02:24:10.278Z,,2023-03-09T12:15:45.916Z,0.191637533,-0.02679971892,usd,-2.679971892
Analytics,ethereum-push-notification-service,push,Push Protocol,https://assets.coingecko.com/coins/images/14769/large/aiOxYOJI_400x400.jpeg?1664499790,0.391047,12744231,887,39111843,1319734,0.492598,0.381828,-0.1015515625,-20.61549,-3225670.371,-20.19844,32584071,100000000,100000000,8.73,-95.51615,2021-04-14T01:56:51.489Z,0.214558,82.35311,2023-01-01T02:26:18.848Z,,2023-03-09T12:15:48.036Z,0.1384998215,,,
Analytics,dappradar,radar,DappRadar,https://assets.coingecko.com/coins/images/20894/large/radar.png?1640306268,0.01224562,9327720,983,122300142,605853,0.01350316,0.01215735,-0.001226397446,-9.1033,-910876.4752,-8.8965,762690821.4,10000000000,10000000000,0.057067,-78.55144,2021-12-23T02:19:01.272Z,0.00412077,197.03387,2022-06-18T21:26:54.593Z,,2023-03-09T12:15:33.148Z,0.7260053634,,,
Analytics,big-data-protocol,bdp,Big Data Protocol,https://assets.coingecko.com/coins/images/14222/large/logo_BDP_200.png?1615088501,0.234602,5662729,1201,18751397,696237,0.28093,0.22686,-0.0279642739,-10.65035,-711315.6401,-11.15957,24159174.39,64923252.85,80000000,14.93,-98.42819,2021-03-07T11:42:36.178Z,0.0152262,1441.73444,2022-12-19T23:56:08.434Z,,2023-03-09T12:15:52.459Z,1.436408732,,,
Analytics,dogebonk,dobo,DogeBonk,https://assets.coingecko.com/coins/images/19153/large/dobo.png?1640080606,7.62E-09,4263174,1323,,7551.72,7.79E-09,7.55E-09,-2.81E-11,-0.36687,-25507.08196,-0.59475,560619322382545,1E+15,,3.84E-07,-98.01917,2021-11-23T20:11:09.113Z,2.11E-14,36023270.81,2021-10-19T12:18:40.727Z,,2023-03-09T12:15:36.198Z,0.3703924699,,,
Analytics,graphlinq-protocol,glq,GraphLinq Protocol,https://assets.coingecko.com/coins/images/14474/large/graphlinq_logo.jpg?1616397109,0.01047455,3563841,1413,5240944,411469,0.01160291,0.00995646,-0.0001893437757,-1.77556,-73087.12091,-2.00958,339999895,499999961.4,499999961.4,0.108798,-90.3188,2021-05-18T09:24:41.144Z,0.00118009,792.55464,2022-06-18T20:00:31.663Z,,2023-03-09T12:15:55.572Z,-0.06664776893,,,
Analytics,jeet-detector-bot,jdb,JDB,https://assets.coingecko.com/coins/images/28105/large/new_logo.png?1669370143,0.02363976,2359700,1606,2359903,5167.84,0.02438409,0.02347025,-0.0007277078793,-2.98639,-78163.18441,-3.20622,99991398,99991398,100000000,0.03257166,-27.53616,2023-02-25T09:15:12.563Z,0.00584096,304.08862,2022-11-27T19:54:15.903Z,,2023-03-09T12:15:15.961Z,0.3691231263,,,
Analytics,ojamu,oja,Ojamu,https://assets.coingecko.com/coins/images/18947/large/ojamu-icon-PNK.png?1634006741,0.0228788,1836097,1716,2289199,49354,0.02481895,0.02151347,-0.0005727846048,-2.44241,-42239.05139,-2.24875,80206963.4,100000000,100000000,0.475608,-95.18074,2021-11-04T22:37:02.563Z,0.00199976,1046.17901,2023-01-02T12:55:37.377Z,,2023-03-09T12:15:39.250Z,-0.1461009251,,,
Analytics,bird-money,bird,Bird.Money,https://assets.coingecko.com/coins/images/13260/large/favicon-180x180.png?1611546646,18.61,1645229,1778,,162971,22.09,18.2,-3.03725254,-14.03176,-313463.2171,-16.0037,88441.5469,140000,,282.13,-93.39644,2021-11-13T20:05:38.891Z,0,2.01E+38,2021-08-30T04:48:52.384Z,,2023-03-09T12:15:23.582Z,1.096345056,,,
Analytics,uniwhales,uwl,UniWhales,https://assets.coingecko.com/coins/images/13166/large/uniwhale.png?1611967645,0.300845,1278587,1929,2821301,19138.24,0.307033,0.279825,0.01790419,6.32789,-12226.12885,-0.94716,4531907.806,10000000,10000000,1.66,-82.95754,2021-10-29T23:02:49.733Z,0.056492,401.38434,2020-12-02T05:23:24.794Z,,2023-03-09T12:15:52.832Z,6.871275123,,,
Analytics,apy-vision,vision,APY.vision,https://assets.coingecko.com/coins/images/13288/large/apyvisionlogo200circle.png?1607059042,0.475154,658334,2260,2375518,3815.41,0.513001,0.467091,-0.02062729271,-4.16056,-28277.61087,-4.11843,1385665.246,1791222.303,5000000,7.36,-93.53864,2021-09-03T19:01:07.028Z,0.355327,33.86623,2020-12-05T00:56:53.771Z,,2023-03-09T12:15:52.577Z,-0.02372188313,,,
Analytics,chartex,chart,ChartEx,https://assets.coingecko.com/coins/images/12523/large/chartex.png?1600499406,0.00233957,191756,2872,584807,113.63,0.0023942,0.00233915,-0.0000491339594,-2.05693,-3926.262395,-2.00645,81974119.21,250000000,250000000,0.16965,-98.61894,2021-03-13T12:57:13.315Z,0.00080468,191.16938,2022-11-21T22:30:27.512Z,,2023-03-09T12:15:24.351Z,-0.3194907422,,,
Analytics,data-economy-index,data,Data Economy Index,https://assets.coingecko.com/coins/images/18500/large/data_32.png?1632209427,15.26,98702,3160,,460.96,,,,,,,6466.897519,6466.897519,,139.23,-89.03777,2021-11-10T00:00:00.000Z,0.841509,1713.73146,2022-12-09T03:26:40.020Z,,2023-03-04T04:32:12.643Z,,,,
Analytics,astrotools,astro,AstroTools,https://assets.coingecko.com/coins/images/12345/large/AT-flat-purple_logo.png?1599190828,0.03451383,91457,3194,173194,17479.6,0.03908168,0.03445475,-0.0007590696431,-2.15199,-1348.186767,-1.45271,2640302.612,5000000,5000000,2.12,-98.36495,2021-04-17T04:10:20.011Z,0.02687007,28.8618,2022-12-16T23:49:17.005Z,,2023-03-09T12:13:57.198Z,-0.765532525,,,
Analytics,krown,krw,KROWN,https://assets.coingecko.com/coins/images/16530/large/KRW_token_logo_200x200.png?1624343058,0.0000016,18875.11,3598,15746.38,3328.93,0.00000201,0.00000151,4.87E-08,3.14208,293.03,1.57697,11986951417,9999999000,10000000000,0.00509555,-99.96916,2021-08-23T22:35:32.221Z,0.00000131,20.0864,2023-02-28T12:12:19.577Z,,2023-03-09T12:15:52.329Z,1.739233984,,,
Aptos,aptos,apt,Aptos,https://assets.coingecko.com/coins/images/26455/large/aptos_round.png?1666839629,10.97,1881238790,32,11214418943,229422901,10.98,10.43,0.082087,0.75402,12496606,0.66872,171697991.8,1023524072,,19.92,-44.93977,2023-01-26T14:25:17.390Z,3.08,256.13456,2022-12-29T21:35:14.796Z,,2023-03-09T12:16:10.256Z,-0.131324316,,,
Aptos,pancakeswap-token,cake,PancakeSwap,https://assets.coingecko.com/coins/images/12632/large/pancakeswap-cake-logo_%281%29.png?1629359065,3.71,669796196,70,2785168848,32327510,3.79,3.69,-0.009271432475,-0.24909,-2220219.666,-0.33038,180365060.2,371825033.5,750000000,43.96,-91.54771,2021-04-30T10:08:22.934Z,0.194441,1811.13174,2020-11-03T14:29:34.165Z,,2023-03-09T12:16:10.746Z,0.1262277218,,,
Aptos,trust-wallet-token,twt,Trust Wallet,https://assets.coingecko.com/coins/images/11085/large/Trust.png?1588062702,1.19,493557497,85,,19432235,1.23,1.17,-0.03941851547,-3.21655,-16470029.13,-3.22924,416649900,1000000000,,2.72,-56.54894,2022-12-11T23:25:46.205Z,0.00277641,42482.44054,2020-06-09T09:15:06.983Z,,2023-03-09T12:16:04.998Z,0.8189755819,,,
Aptos,multichain,multi,Multichain,https://assets.coingecko.com/coins/images/22087/large/1_Wyot-SDGZuxbjdkaOeT2-A.png?1640764238,9.07,175352279,199,,1436990,9.4,9.01,-0.2486993807,-2.66977,-5212377.707,-2.88671,19363292.6,100000000,,33.64,-73.08458,2022-01-14T12:30:34.074Z,2.91,211.236,2022-06-19T02:34:57.530Z,,2023-03-09T12:16:17.000Z,-0.02215663742,,,
Aptos,axelar,axl,Axelar,https://assets.coingecko.com/coins/images/27277/large/V-65_xQ1_400x400.jpeg?1663121730,0.668055,124551778,242,,1973034,0.693968,0.668046,-0.02497427174,-3.60364,-3924800.524,-3.05488,186394878,1044852985,,1.15,-41.97307,2022-09-27T22:19:02.643Z,0.387962,72.7446,2022-12-13T13:51:07.242Z,,2023-03-09T12:16:09.781Z,-0.3464054575,,,
Aptos,celer-network,celr,Celer Network,https://assets.coingecko.com/coins/images/4379/large/Celr.png?1554705437,0.01613948,91132146,293,161425690,8065556,0.01643596,0.0154761,-0.0002964806466,-1.80385,-1558801.648,-1.68172,5645454936,10000000000,10000000000,0.194843,-91.68656,2021-09-26T06:49:04.741Z,0.00095575,1594.82201,2020-03-13T02:24:17.287Z,,2023-03-09T12:16:11.312Z,0.3762804561,1.408877363,usd,140.8877363
Aptos,crust-network,cru,Crust Network,https://assets.coingecko.com/coins/images/12549/large/sAB3KVzD_400x400.jpg?1600680411,1.17,24648038,676,,716965,1.37,1.15,-0.1977892827,-14.4781,-4072740.347,-14.18047,21068442.16,27106914.84,,179.24,-99.34532,2021-04-12T02:55:09.742Z,0.502368,133.582,2022-11-14T06:35:33.515Z,,2023-03-09T12:16:15.067Z,1.242563726,,,
Aptos,wing-finance,wing,Wing Finance,https://assets.coingecko.com/coins/images/12477/large/s_wing_icon.png?1610631390,6.55,20804914,742,32728700,1643015,6.9,6.47,-0.3451713558,-5.00543,-1097727.615,-5.01185,3178389.927,4303407.607,5000000,249.54,-97.371,2020-09-16T02:10:08.521Z,2.07,217.62558,2022-05-12T07:24:45.756Z,,2023-03-09T12:16:18.813Z,0.5749672326,,,
Aptos,math,math,MATH,https://assets.coingecko.com/coins/images/11335/large/2020-05-19-token-200.png?1589940590,0.127713,20744442,743,25541310,181542,0.133519,0.127177,-0.005246390142,-3.94585,-762924.3986,-3.54727,162438355.3,200000000,200000000,3.15,-95.94623,2021-03-20T19:38:09.306Z,0.05815,119.7082,2022-11-09T18:25:13.208Z,,2023-03-09T12:15:56.325Z,0.1873760873,,,
Aptos,blocto-token,blt,Blocto,https://assets.coingecko.com/coins/images/18657/large/BLT_token.png?1633082645,0.053605,1342689,1898,26853787,20795,0.056846,0.052281,-0.001637233345,-2.96375,-33143.3218,-2.40896,25000000,112500000,500000000,3.51,-98.48574,2021-11-13T09:50:34.094Z,0.00640821,730.16425,2022-11-13T02:14:53.134Z,,2023-03-09T12:13:49.472Z,-2.474279554,,,
Aptos,bluemove,move,BlueMove,https://assets.coingecko.com/coins/images/28917/large/BlueMoveCoin.png?1675742074,0.234527,1300367,1918,70929134,329113,0.249101,0.187652,0.04063107,20.95513,225813,21.01454,5500000,300000000,300000000,0.287527,-17.77103,2023-02-24T13:34:33.222Z,0.134696,75.52937,2023-02-13T09:51:14.763Z,,2023-03-09T12:16:10.408Z,-3.105458116,,,
Aptos,drawshop-kingdom-reverse-joystick,joy,Drawshop Kingdom Reverse Joystick,https://assets.coingecko.com/coins/images/25369/large/joy.png?1651321610,0.101185,0,,,494090,0.189552,0.101309,-0.06865073822,-40.42183,0,0,0,,,0.302767,-65.76071,2022-08-09T16:13:34.044Z,0.01228667,743.72116,2022-12-22T05:56:08.529Z,,2023-03-09T12:14:34.500Z,-5.613460857,,,
Aptos,aptos-launch-token,alt,AptosLaunch Token,https://assets.coingecko.com/coins/images/27614/large/haLolCTC_200x200.jpg?1664853999,0.075602,0,,7606594,165672,0.082079,0.075432,-0.005511892779,-6.79525,0,0,0,0,100000000,0.23457,-67.56371,2023-01-28T08:48:13.392Z,0.050075,51.94209,2022-12-11T17:03:04.881Z,,2023-03-09T12:14:41.030Z,-1.737371716,,,
Aptos,ditto-staked-aptos,stapt,Ditto Staked Aptos,https://assets.coingecko.com/coins/images/27981/large/CvO9xV3C_400x400.jpeg?1666856285,10.97,0,,,19917.83,11.03,10.35,0.02191167,0.20021,0,0,0,49285,,14.92,-26.42459,2023-02-17T20:34:25.987Z,10.35,6.05594,2023-03-08T23:03:09.554Z,,2023-03-09T12:16:16.426Z,-0.2055496171,,,
Aptos,abel-finance,abel,ABEL Finance,https://assets.coingecko.com/coins/images/28469/large/Abel_logo_circle.png?1671001032,0.057931,0,,5808841,85261,0.061795,0.05618,-0.003198075509,-5.2317,0,0,0,667844,100000000,0.315786,-81.60515,2023-01-26T22:20:41.464Z,0.04875937,19.13283,2023-03-02T01:02:47.298Z,,2023-03-09T12:13:24.728Z,-0.8870353831,,,
Aptos,mosquitos-finance,suckr,Mosquitos Finance,https://assets.coingecko.com/coins/images/28842/large/new_pp.png?1674798280,0.00861091,0,,,5357.48,0.04365474,0.00859816,-0.03493335186,-80.22493,0,0,0,17526666,,0.328442,-97.37825,2023-02-20T16:05:23.916Z,0.00859816,0.1483,2023-03-09T10:00:15.848Z,,2023-03-09T12:00:19.131Z,0.07639968427,,,
Aptos,tortuga-staked-aptos,tapt,Tortuga Staked Aptos,https://assets.coingecko.com/coins/images/28029/large/Taptlogo.png?1668587365,10.61,0,,,390044,11.88,10.46,-1.077514155,-9.22143,0,0,0,,,24.48,-55.91546,2023-02-28T18:46:03.361Z,3.06,252.25747,2022-11-09T20:23:10.766Z,,2023-03-09T12:16:10.512Z,0.7645147572,,,
Aptos,usd-coin-wormhole-from-ethereum,usdcet,USD Coin (Wormhole from Ethereum),https://assets.coingecko.com/coins/images/23019/large/USDCet_wh_small.png?1644223449,1,0,,,1351464,1.015,0.989026,0.0021987,0.22035,0,0,0,,,19.02,-94.74462,2022-10-17T09:51:07.620Z,0.052504,1803.7366,2022-10-18T14:52:23.936Z,,2023-03-09T12:16:16.000Z,-0.1649232564,,,
Aptos,pontem-network,pont,Pontem Network,https://assets.coingecko.com/coins/images/28152/large/pont.png?1668153345,,,,,,,,,,,,,,,,0,,,0,,,,,,,
Aptos,animeswap,ani,AnimeSwap,https://assets.coingecko.com/coins/images/29009/large/ani.png?1675930151,,,,,,,,,,,,,10000000,,,0,,,0,,,,,,,
Aptos,doglaikacoin,dlc,Doglaikacoin,https://assets.coingecko.com/coins/images/28313/large/DLC.png?1669356909,,,,,,,,,,,,,10000000000,10000000000,,0,,,0,,,,,,,
Aptos,meeiro,mee,Meeiro,https://assets.coingecko.com/coins/images/28266/large/Frame_567370080.png?1668768789,,,,,,,,,,,,,49200000,49200000,,0,,,0,,,,,,,
Aptos,houston-token,hou,Houston Token,https://assets.coingecko.com/coins/images/28340/large/token.png?1669685728,,,,,,,,,,,,,1000000000,1000000000,,0,,,0,,,,,,,
AR,mossland,moc,Mossland,https://assets.coingecko.com/coins/images/2374/large/moc.png?1547036557,0.095387,36487093,526,47696833,3234881,0.098183,0.093058,-0.00246195633,-2.51609,-924037.9808,-2.46995,382489688,500000000,500000000,0.516719,-81.68369,2021-11-25T03:35:04.371Z,0.00218821,4225.17813,2018-08-04T00:00:00.000Z,-0.3780211388,eth,-37.80211388,2023-03-09T12:17:50.745Z,0.7925000882,
AR,somnium-space-cubes,cube,Somnium Space CUBEs,https://assets.coingecko.com/coins/images/10687/large/CUBE_icon.png?1617026861,1.22,17876790,789,120439967,16279.45,1.3,1.2,-0.07583994348,-5.85125,-1370312.327,-7.11958,14842905.21,40054278.79,100000000,28.12,-95.71203,2021-11-03T13:28:54.861Z,0.03639773,3212.54219,2020-03-13T02:24:45.699Z,,,,2023-03-09T12:17:39.632Z,0.1187402998,
AR,ovr,ovr,Ovr,https://assets.coingecko.com/coins/images/13429/large/ovr_logo.png?1608518911,0.318406,8185869,1032,,1012152,0.324705,0.314227,-0.004662325378,-1.44314,-165138.3361,-1.97747,25710517,110000000,,3.33,-90.43279,2021-12-02T10:15:10.951Z,0.02546331,1151.63108,2021-01-12T02:27:04.727Z,,,,2023-03-09T12:17:43.225Z,-0.06661060586,
AR,spheroid-universe,sph,Spheroid Universe,https://assets.coingecko.com/coins/images/11968/large/spheroid-sph-icon-400x400.png?1597307957,0.01030505,1313248,1912,102587880,113145,0.01086858,0.00599513,0.00028473,2.8415,30419,2.37128,128012048.3,2131012048,10000000000,0.53551,-98.07848,2021-03-23T16:39:41.047Z,0.00003862,26544.48368,2020-08-05T05:38:44.788Z,,,,2023-03-09T12:17:28.082Z,-2.494340968,
AR,arcona,arcona,Arcona,https://assets.coingecko.com/coins/images/4312/large/icon_ARCONA_%281%29.png?1651823900,0.084636,1285416,1926,,37053,0.088378,0.083764,-0.003680536801,-4.16744,-53543.85876,-3.99891,15181707,15181707,,11.07,-99.23605,2021-11-10T12:20:48.010Z,0.00222579,3700.64929,2020-07-05T21:23:11.030Z,-0.9779248628,eth,-97.79248628,2023-03-09T12:17:56.957Z,0.037334141,
AR,dexioprotocol-v1,dexi,Dexioprotocol V1,https://assets.coingecko.com/coins/images/18435/large/Dexi_Logo_200x200.png?1646034019,0.00000109,0,,542648,0.378255,,,,,,,0,122278557181,500000000000,0.00028465,-99.61873,2021-10-24T04:42:31.756Z,3.84E-07,182.81439,2022-10-14T07:42:11.749Z,,,,2023-03-08T08:20:31.956Z,,
AR,dexioprotocol-v2,dexi,Dexioprotocol,https://assets.coingecko.com/coins/images/27075/large/DEXI_cirle_R.png?1676255120,0.00812662,0,,2032019,33.66,0.00828444,0.00751492,-0.00008690360977,-1.05806,0,0,0,50000000,250000000,0.125595,-93.5103,2022-09-19T02:29:44.511Z,0.00530221,53.72356,2023-01-01T19:54:40.850Z,,,,2023-03-09T12:15:35.656Z,-0.9756335406,
Arbitrum,tether,usdt,Tether,https://assets.coingecko.com/coins/images/325/large/Tether.png?1668148663,1,71749555719,3,71749555719,36537671240,1.004,0.997057,-0.00005175919386,-0.00517,-26159764.7,-0.03645,71740482360,71740482360,,1.32,-24.39574,2018-07-24T00:00:00.000Z,0.572521,74.72135,2015-03-02T00:00:00.000Z,,2023-03-09T12:15:19.993Z,-0.02347215596,,,
Arbitrum,usd-coin,usdc,USD Coin,https://assets.coingecko.com/coins/images/6319/large/USD_Coin_icon.png?1547042389,1.001,43322259768,5,43329437527,3229203591,1.004,0.996241,0.00029521,0.02951,-227449473.1,-0.52228,43298624280,43298512625,,1.17,-14.60184,2019-05-08T00:40:28.300Z,0.891848,12.29151,2021-05-19T13:14:05.611Z,,2023-03-09T12:16:24.785Z,-0.01798817431,,,
Arbitrum,dai,dai,Dai,https://assets.coingecko.com/coins/images/9956/large/4943.png?1636636734,1,4967766503,19,4967766503,150531018,1.004,0.997416,0.00054374,0.05439,-23318077.72,-0.46719,4965544970,4963033226,4963033226,1.22,-17.87672,2020-03-13T03:02:50.373Z,0.903243,10.82572,2019-11-25T00:04:18.137Z,,2023-03-09T12:15:18.447Z,-0.05151237925,,,
Arbitrum,uniswap,uni,Uniswap,https://assets.coingecko.com/coins/images/12504/large/uniswap-uni.png?1600306604,6.11,4605524474,20,6110013450,77303299,6.41,6.07,-0.2880532077,-4.49936,-222545357.1,-4.60941,753766667,1000000000,1000000000,44.92,-86.36337,2021-05-03T05:25:04.822Z,1.03,494.59143,2020-09-17T01:20:38.214Z,,2023-03-09T12:16:16.042Z,-0.09407647051,,,
Arbitrum,wrapped-bitcoin,wbtc,Wrapped Bitcoin,https://assets.coingecko.com/coins/images/7598/large/wrapped_bitcoin_wbtc.png?1548822744,21682,3321449280,22,3321449280,113880555,22187,21617,-416.5390665,-1.8849,-63171240.15,-1.86642,153164.1342,153164.1342,153164.1342,70643,-69.26661,2021-11-10T14:40:19.650Z,3139.17,591.61873,2019-04-02T00:00:00.000Z,,2023-03-09T12:16:20.578Z,-0.09207118653,,,
Arbitrum,chainlink,link,Chainlink,https://assets.coingecko.com/coins/images/877/large/chainlink-new-logo.png?1547034700,6.6,3241462035,23,6593698587,283711566,6.8,6.55,-0.203686163,-2.99573,-101816619,-3.04541,491599971.2,1000000000,1000000000,52.7,-87.47452,2021-05-10T00:13:57.214Z,0.148183,4354.28531,2017-11-29T00:00:00.000Z,,2023-03-09T12:15:29.553Z,-0.01342072028,,,
Arbitrum,lido-dao,ldo,Lido DAO,https://assets.coingecko.com/coins/images/13573/large/Lido_DAO.png?1609873644,2.35,1997922315,31,2345237852,143837615,2.57,2.33,-0.208048884,-8.14857,-179719472.2,-8.25294,851906049.8,1000000000,1000000000,7.3,-67.75309,2021-08-20T08:35:20.158Z,0.40615,479.82322,2022-06-18T20:55:12.035Z,,2023-03-09T12:16:19.140Z,-0.5607184484,,,
Arbitrum,true-usd,tusd,TrueUSD,https://assets.coingecko.com/coins/images/3449/large/tusd.png?1618395665,1.001,1289098655,41,,38677845,1.008,0.996529,0.00042547,0.04253,20719465,1.63354,1288895372,1288855303,,1.62,-38.1246,2018-08-26T20:41:09.375Z,0.88355,13.34519,2020-03-12T10:47:51.380Z,,2023-03-09T12:16:26.544Z,0.06767320386,,,
Arbitrum,the-graph,grt,The Graph,https://assets.coingecko.com/coins/images/13397/large/Graph_Token.png?1608145566,0.124162,1096855563,43,1241525573,74146078,0.132111,0.122113,-0.00790960533,-5.98886,-70265286.16,-6.0204,8834739996,10000000000,,2.84,-95.6096,2021-02-12T07:28:45.775Z,0.052051,139.67549,2022-11-22T10:05:03.503Z,,2023-03-09T12:16:22.811Z,0.1258774946,,,
Arbitrum,frax,frax,Frax,https://assets.coingecko.com/coins/images/13422/large/ethCanonicalFRAX.png?1669277108,1.001,1045788651,44,1045788651,17212349,1.003,0.996555,0.00050265,0.05025,5849796,0.56251,1044853133,1044853133,1044853133,1.14,-12.14361,2021-02-07T12:55:35.766Z,0.891635,12.37323,2021-12-04T05:33:57.315Z,,2023-03-09T12:16:29.267Z,-0.08674856289,,,
Arbitrum,maker,mkr,Maker,https://assets.coingecko.com/coins/images/1364/large/Mark_Maker.png?1585191826,864.47,779011083,60,869129162,61317716,915.51,847.77,-13.99256066,-1.59285,-16295703.71,-2.04898,901310.9473,977631.037,1005577,6292.31,-86.18256,2021-05-03T21:54:29.333Z,168.36,416.42292,2020-03-16T20:52:36.527Z,,2023-03-09T12:16:26.206Z,-0.6927385217,,,
Arbitrum,usdd,usdd,USDD,https://assets.coingecko.com/coins/images/25380/large/UUSD.jpg?1651823371,0.999502,725069534,64,,26074107,1.008,0.994985,0.00036198,0.03623,406179,0.05605,725332065.3,,,1.044,-4.25585,2022-11-09T09:56:06.131Z,0.928067,7.69527,2022-06-19T16:15:11.558Z,,2023-03-09T12:16:23.834Z,-0.03458831372,,,
Arbitrum,curve-dao-token,crv,Curve DAO,https://assets.coingecko.com/coins/images/12124/large/Curve.png?1597369484,0.901776,680105837,68,2970193192,78559615,0.946789,0.885315,-0.0450125354,-4.75423,-35577516.65,-4.97113,756317869,1913050694,3303030299,15.37,-94.145,2020-08-14T00:00:00.000Z,0.331577,171.4409,2020-11-05T13:09:50.181Z,,2023-03-09T12:16:12.726Z,0.6608255599,,,
Arbitrum,frax-share,fxs,Frax Share,https://assets.coingecko.com/coins/images/13423/large/ethCanonicalFXS.png?1669276861,8.51,634024491,74,850138721,41909641,9.44,8.4,-0.9303376435,-9.85751,-65877933.22,-9.41245,74446928.57,99822984.11,99822984.11,42.8,-80.05468,2022-01-12T15:22:27.465Z,1.5,467.90694,2021-06-25T16:50:51.447Z,,2023-03-09T12:16:18.600Z,-0.1040929163,,,
Arbitrum,gmx,gmx,GMX,https://assets.coingecko.com/coins/images/18323/large/arbit.png?1631532468,67.37,574837936,79,892669359,44744375,71,66.87,-3.573407418,-5.03725,-30025824.61,-4.96406,8532389.485,8532409.463,13250000,85.07,-20.76406,2023-02-18T05:45:24.500Z,11.53,484.46293,2022-06-15T09:30:22.146Z,,2023-03-09T12:16:31.561Z,0.1143702359,,,
